day,site,new_customer,platform,visits,distinct_sessions,orders,gross_sales,bounces,add_to_cart,product_page_views,search_page_views,conversion_rate,bounce_rate,add_to_cart_rate
10/15/2013 0:00,Pinnacle,,BlackBerry,6,4,0,,5,0,3,3,0,0.833333333,0
10/15/2013 0:00,Acme,,WindowsPhone,151,128,0,,73,3,159,408,0,0.483443709,0.01986755
10/15/2013 0:00,Acme,0,WindowsPhone,9,7,1,80,2,2,16,32,0.111111111,0.222222222,0.222222222
10/15/2013 0:00,Sortly,0,WindowsPhone,0,0,0,,0,0,1,0, , , 
10/15/2013 0:00,Pinnacle,0,iOS,43,33,2,431,19,7,63,92,0.046511628,0.441860465,0.162790698
10/15/2013 0:00,Acme,,Android,4684,4181,0,,1802,97,4878,12310,0,0.38471392,0.020708796
10/15/2013 0:00,Pinnacle,,WindowsPhone,2,1,0,,1,0,1,1,0,0.5,0
10/15/2013 0:00,Acme,0,Windows,11804,8162,1899,303109,1978,3213,39053,82657,0.160877669,0.167570315,0.272195866
10/15/2013 0:00,Sortly,0,ChromeOS,0,0,0,,0,0,0,0, , , 
10/15/2013 0:00,Botly,1,Android,4,4,4,540,0,4,1,1,1,0,1
10/15/2013 0:00,Pinnacle,1,iOS,1,0,1,132,0,1,3,1,1,0,1
10/15/2013 0:00,Pinnacle,1,MacOSX,3,2,1,179,1,2,7,8,0.333333333,0.333333333,0.666666667
10/15/2013 0:00,Pinnacle,1,ChromeOS,0,0,0,11,0,0,0,0, , , 
10/15/2013 0:00,Acme,,BlackBerry,97,87,0,,51,1,73,167,0,0.525773196,0.010309278
10/15/2013 0:00,Sortly,1,MacOSX,1,0,0,66,0,0,0,0,0,0,0
10/15/2013 0:00,Acme,,MacOSX,23773,17532,0,,11715,1062,37203,90403,0,0.492785934,0.044672528
10/15/2013 0:00,Pinnacle,1,WindowsPhone,0,0,0,6,0,0,0,0, , , 
10/15/2013 0:00,Botly,0,Android,29,27,29,3210,0,29,3,2,1,0,1
10/15/2013 0:00,Sortly,1,Unknown,0,0,0,14,0,0,0,1, , , 
10/15/2013 0:00,Sortly,,Windows,56,53,0,,38,2,93,46,0,0.678571429,0.035714286
10/15/2013 0:00,Pinnacle,,Windows,989,634,0,,615,16,1264,1315,0,0.621840243,0.016177958
10/15/2013 0:00,Acme,1,iOS,150,98,93,11309,20,105,601,945,0.62,0.133333333,0.7
10/15/2013 0:00,Pinnacle,1,Android,0,0,0,88,0,0,0,0, , , 
10/15/2013 0:00,Sortly,1,Windows,1,0,1,108,0,1,6,3,1,0,1
10/15/2013 0:00,Acme,,ChromeOS,275,220,0,,119,9,439,1062,0,0.432727273,0.032727273
10/15/2013 0:00,Pinnacle,,Unknown,109,48,0,,75,0,32,170,0,0.688073394,0
10/15/2013 0:00,Acme,1,MacOSX,280,175,177,21936,46,192,1065,1973,0.632142857,0.164285714,0.685714286
10/15/2013 0:00,Acme,,Unknown,1105,678,0,,887,2,346,1252,0,0.802714932,0.001809955
10/15/2013 0:00,Sortly,,iOS,5752,4774,0,,2968,227,7642,11785,0,0.515994437,0.039464534
10/15/2013 0:00,Acme,1,Windows,744,448,455,52182,117,505,2558,4873,0.61155914,0.157258065,0.678763441
10/15/2013 0:00,Acme,1,BlackBerry,0,0,0,33,0,0,1,0, , , 
10/15/2013 0:00,Sortly,0,Windows,6,5,1,62,1,2,15,10,0.166666667,0.166666667,0.333333333
10/15/2013 0:00,Acme,,Linux,1366,1230,0,,926,25,1519,3435,0,0.677891654,0.018301611
10/15/2013 0:00,Sortly,,Android,2170,1652,0,,1208,55,2723,5714,0,0.556682028,0.025345622
10/15/2013 0:00,Acme,1,ChromeOS,2,1,2,219,0,2,7,18,1,0,1
10/15/2013 0:00,Sortly,0,Linux,1,0,0,66,0,0,3,5,0,0,0
10/15/2013 0:00,Acme,0,Unknown,5,3,0,35,1,1,15,36,0,0.2,0.2
10/15/2013 0:00,Pinnacle,0,ChromeOS,0,0,0,,0,0,0,0, , , 
10/15/2013 0:00,Pinnacle,,Android,97,81,0,,66,1,84,121,0,0.680412371,0.010309278
10/15/2013 0:00,Acme,,,11,11,0,88,11,0,6,2,0,1,0
10/15/2013 0:00,Sortly,,Unknown,30,27,0,,14,1,43,83,0,0.466666667,0.033333333
10/15/2013 0:00,Pinnacle,0,Linux,1,0,0,,0,0,2,3,0,0,0
10/15/2013 0:00,Widgetry,0,iOS,182,174,182,27639,0,182,4682,3715,1,0,1
10/15/2013 0:00,Pinnacle,0,MacOSX,97,72,4,1755,45,10,148,254,0.041237113,0.463917526,0.103092784
10/15/2013 0:00,Tabular,1,iOS,8,7,8,982,0,8,65,92,1,0,1
10/15/2013 0:00,Pinnacle,,MacOSX,416,333,0,,281,11,473,643,0,0.675480769,0.026442308
10/15/2013 0:00,Botly,,Android,408,338,0,,213,59,94,282,0,0.522058824,0.144607843
10/15/2013 0:00,Sortly,,Linux,4,4,0,,3,0,3,9,0,0.75,0
10/15/2013 0:00,Pinnacle,0,Android,6,3,0,59,3,1,11,24,0,0.5,0.166666667
10/15/2013 0:00,Pinnacle,,ChromeOS,3,2,0,,2,0,2,4,0,0.666666667,0
10/15/2013 0:00,Sortly,0,Unknown,1,1,0,4,0,1,4,11,0,0,1
10/15/2013 0:00,Sortly,0,iOS,766,607,73,9920,222,169,1268,1614,0.095300261,0.289817232,0.220626632
10/15/2013 0:00,Sortly,1,iOS,58,37,23,2417,15,30,79,91,0.396551724,0.25862069,0.517241379
10/15/2013 0:00,Acme,0,Android,293,215,28,3489,69,63,766,1597,0.09556314,0.235494881,0.215017065
10/15/2013 0:00,Widgetry,1,iOS,11,10,11,1652,0,11,219,170,1,0,1
10/15/2013 0:00,Acme,0,iOS,3208,2359,489,82260,674,892,10102,19028,0.152431421,0.210099751,0.278054863
10/15/2013 0:00,Sortly,0,BlackBerry,0,0,0,,0,0,0,0, , , 
10/15/2013 0:00,Sortly,,MacOSX,27,25,0,,20,1,32,19,0,0.740740741,0.037037037
10/16/2013 0:00,Acme,,iOS,19793,16962,0,,6567,804,29007,64966,0,0.331783964,0.040620421
10/16/2013 0:00,Acme,1,MacOSX,281,178,178,22152,45,193,1062,1969,0.633451957,0.160142349,0.68683274
10/16/2013 0:00,Acme,,WindowsPhone,131,112,0,,54,3,171,447,0,0.41221374,0.022900763
10/16/2013 0:00,Pinnacle,0,Android,4,3,0,,1,1,18,43,0,0.25,0.25
10/16/2013 0:00,Sortly,0,Windows,7,6,1,100,2,2,11,10,0.142857143,0.285714286,0.285714286
10/16/2013 0:00,Sortly,0,Unknown,2,1,0,8,0,1,2,3,0,0,0.5
10/16/2013 0:00,Acme,1,iOS,153,100,98,11767,22,110,585,952,0.640522876,0.14379085,0.718954248
10/16/2013 0:00,Sortly,1,Windows,0,0,0,14,0,0,2,3, , , 
10/16/2013 0:00,Pinnacle,0,ChromeOS,0,0,0,,0,0,0,0, , , 
10/16/2013 0:00,Acme,0,Linux,77,53,10,1245,14,20,291,609,0.12987013,0.181818182,0.25974026
10/16/2013 0:00,Acme,1,ChromeOS,3,1,2,182,0,2,18,25,0.666666667,0,0.666666667
10/16/2013 0:00,Pinnacle,0,Unknown,0,0,0,,0,0,0,0, , , 
10/16/2013 0:00,Sortly,,Linux,4,3,0,,3,0,6,7,0,0.75,0
10/16/2013 0:00,Sortly,0,Linux,1,0,0,,0,0,0,0,0,0,0
10/16/2013 0:00,Botly,,Android,411,342,0,,210,51,125,361,0,0.510948905,0.124087591
10/16/2013 0:00,Sortly,,ChromeOS,0,0,0,,0,0,0,0, , , 
10/16/2013 0:00,Botly,0,Android,27,25,27,3449,0,27,0,2,1,0,1
10/16/2013 0:00,Acme,1,Windows,772,473,475,53403,114,525,2671,5249,0.615284974,0.147668394,0.680051813
10/16/2013 0:00,Pinnacle,,Windows,702,600,0,,450,12,865,1146,0,0.641025641,0.017094017
10/16/2013 0:00,Acme,,Windows,57025,46203,0,5,24294,2084,91282,234006,0,0.426023674,0.036545375
10/16/2013 0:00,Pinnacle,,iOS,443,381,0,,280,10,542,645,0,0.632054176,0.022573363
10/16/2013 0:00,Sortly,0,Android,191,134,11,1322,64,39,376,608,0.057591623,0.335078534,0.204188482
10/16/2013 0:00,Tabular,,iOS,2182,1836,0,,59,278,12232,19449,0,0.027039413,0.127406049
10/16/2013 0:00,Pinnacle,0,Linux,1,0,0,,0,0,2,9,0,0,0
10/16/2013 0:00,Pinnacle,0,iOS,41,33,3,1083,17,7,81,150,0.073170732,0.414634146,0.170731707
10/16/2013 0:00,Pinnacle,0,BlackBerry,1,0,0,22,0,0,2,2,0,0,0
10/16/2013 0:00,Sortly,,Android,2074,1585,0,,1141,55,2604,5267,0,0.550144648,0.026518804
10/16/2013 0:00,Pinnacle,1,MacOSX,3,1,1,320,1,2,4,6,0.333333333,0.333333333,0.666666667
10/16/2013 0:00,Widgetry,0,iOS,192,182,192,29277,0,192,4634,3621,1,0,1
10/16/2013 0:00,Sortly,1,Android,22,13,6,575,6,11,31,46,0.272727273,0.272727273,0.5
10/16/2013 0:00,Acme,0,Unknown,3,2,1,53,1,1,5,12,0.333333333,0.333333333,0.333333333
10/16/2013 0:00,Sortly,0,iOS,764,597,78,10288,217,179,1242,1649,0.102094241,0.284031414,0.234293194
10/16/2013 0:00,Pinnacle,0,MacOSX,92,71,6,2151,42,13,154,281,0.065217391,0.456521739,0.141304348
10/16/2013 0:00,Pinnacle,,WindowsPhone,2,1,0,,1,0,1,1,0,0.5,0
10/16/2013 0:00,Acme,0,Android,286,209,26,3471,62,65,806,1585,0.090909091,0.216783217,0.227272727
10/16/2013 0:00,Widgetry,,iOS,4282,3332,0,,114,435,57967,71258,0,0.026623073,0.101588043
10/16/2013 0:00,Acme,,MacOSX,23265,17205,0,,11496,1019,36298,88858,0,0.494132818,0.043799699
10/16/2013 0:00,Pinnacle,,Linux,113,111,0,,109,0,22,86,0,0.96460177,0
10/16/2013 0:00,Pinnacle,,BlackBerry,4,3,0,,3,0,4,9,0,0.75,0
10/16/2013 0:00,Acme,1,BlackBerry,0,0,0,3,0,0,0,0, , , 
10/16/2013 0:00,Acme,0,WindowsPhone,11,8,1,73,2,2,16,38,0.090909091,0.181818182,0.181818182
10/16/2013 0:00,Sortly,1,Unknown,0,0,0,18,0,0,2,2, , , 
10/16/2013 0:00,Acme,1,WindowsPhone,1,0,0,13,0,1,2,1,0,0,1
10/16/2013 0:00,Sortly,,BlackBerry,1,0,0,,0,0,1,1,0,0,0
10/16/2013 0:00,Pinnacle,,MacOSX,372,300,0,,252,10,405,560,0,0.677419355,0.02688172
10/16/2013 0:00,Pinnacle,1,iOS,2,1,1,195,1,1,2,5,0.5,0.5,0.5
10/16/2013 0:00,Acme,1,Android,19,13,13,1324,2,14,58,110,0.684210526,0.105263158,0.736842105
10/16/2013 0:00,Pinnacle,0,WindowsPhone,1,0,0,,0,0,0,0,0,0,0
10/16/2013 0:00,Acme,1,Unknown,0,0,0,8,0,0,0,0, , , 
10/16/2013 0:00,Acme,1,Linux,7,4,4,480,1,5,22,43,0.571428571,0.142857143,0.714285714
10/16/2013 0:00,Pinnacle,1,Windows,5,3,2,520,1,3,11,17,0.4,0.2,0.6
10/16/2013 0:00,Tabular,0,iOS,156,150,156,28229,0,156,1491,2046,1,0,1
10/16/2013 0:00,Acme,0,iOS,3103,2278,485,79501,636,884,9882,18626,0.156300354,0.204962939,0.284885595
10/16/2013 0:00,Pinnacle,0,Windows,92,70,6,1773,32,14,180,317,0.065217391,0.347826087,0.152173913
10/16/2013 0:00,Acme,,Unknown,1156,715,0,,947,1,357,1201,0,0.819204152,0.000865052
10/16/2013 0:00,Acme,0,Windows,11407,7880,1895,299803,1863,3175,38365,80894,0.166126063,0.163320768,0.278337863
10/16/2013 0:00,Acme,0,MacOSX,9279,5890,1155,209396,3261,1905,25977,53226,0.12447462,0.351438733,0.205302296
10/16/2013 0:00,Acme,,ChromeOS,282,229,0,,124,10,439,1028,0,0.439716312,0.035460993
10/16/2013 0:00,Botly,1,Android,6,5,6,700,0,6,0,2,1,0,1
10/16/2013 0:00,Sortly,,iOS,5642,4674,0,,2930,221,7476,11505,0,0.51931939,0.039170507
10/16/2013 0:00,Sortly,0,BlackBerry,0,0,0,,0,0,1,2, , , 
10/16/2013 0:00,Sortly,,Windows,33,30,0,,22,1,53,27,0,0.666666667,0.03030303
10/16/2013 0:00,Acme,,Android,4590,4096,0,,1753,97,5139,12515,0,0.381917211,0.021132898
10/16/2013 0:00,Sortly,,MacOSX,21,19,0,,13,1,17,9,0,0.619047619,0.047619048
10/16/2013 0:00,Acme,,Linux,1445,1313,0,,1016,25,1459,3365,0,0.703114187,0.017301038
10/16/2013 0:00,Acme,,BlackBerry,96,83,0,,51,1,75,172,0,0.53125,0.010416667
10/16/2013 0:00,Pinnacle,,Android,95,76,0,,64,1,101,134,0,0.673684211,0.010526316
10/16/2013 0:00,Sortly,0,MacOSX,7,5,1,125,3,2,9,18,0.142857143,0.428571429,0.285714286
10/16/2013 0:00,Sortly,,Unknown,30,27,0,,16,1,39,74,0,0.533333333,0.033333333
10/16/2013 0:00,Sortly,,WindowsPhone,1,0,0,,1,0,1,0,0,1,0
10/16/2013 0:00,Acme,,,8,7,0,83,7,0,4,1,0,0.875,0
10/16/2013 0:00,Tabular,1,iOS,8,8,8,1380,0,8,75,107,1,0,1
10/16/2013 0:00,Sortly,1,MacOSX,1,0,1,42,0,1,1,0,1,0,1
10/16/2013 0:00,Sortly,1,Linux,0,0,0,13,0,0,1,2, , , 
10/16/2013 0:00,Widgetry,1,iOS,12,11,12,1337,0,12,236,187,1,0,1
10/16/2013 0:00,Pinnacle,,Unknown,132,81,0,,103,0,67,125,0,0.78030303,0
10/16/2013 0:00,Sortly,1,iOS,52,36,23,2382,13,29,113,112,0.442307692,0.25,0.557692308
10/16/2013 0:00,Acme,0,BlackBerry,6,4,1,110,2,2,17,40,0.166666667,0.333333333,0.333333333
10/16/2013 0:00,Acme,0,ChromeOS,43,29,8,1104,7,12,138,259,0.186046512,0.162790698,0.279069767
10/16/2013 0:00,Pinnacle,,ChromeOS,2,1,0,,1,0,3,5,0,0.5,0
10/17/2013 0:00,Acme,0,Unknown,7,5,1,113,2,2,17,42,0.142857143,0.285714286,0.285714286
10/17/2013 0:00,Acme,1,Linux,8,4,4,531,2,5,24,59,0.5,0.25,0.625
10/17/2013 0:00,Acme,,Unknown,1169,728,0,,952,1,366,1189,0,0.814371257,0.000855432
10/17/2013 0:00,Acme,0,iOS,3305,2437,456,75775,698,847,9993,19200,0.137972769,0.211195159,0.256278366
10/17/2013 0:00,Sortly,0,Windows,4,3,0,21,2,1,5,2,0,0.5,0.25
10/17/2013 0:00,Acme,,,8,8,0,13,8,0,2,2,0,1,0
10/17/2013 0:00,Sortly,,BlackBerry,1,0,0,,0,0,1,1,0,0,0
10/17/2013 0:00,Pinnacle,0,Linux,1,0,0,,0,0,1,0,0,0,0
10/17/2013 0:00,Sortly,0,MacOSX,7,6,1,63,3,1,15,11,0.142857143,0.428571429,0.142857143
10/17/2013 0:00,Sortly,1,Android,21,13,7,772,5,11,30,37,0.333333333,0.238095238,0.523809524
10/17/2013 0:00,Pinnacle,0,WindowsPhone,0,0,0,15,0,0,0,0, , , 
10/17/2013 0:00,Botly,,Android,425,348,0,,219,57,83,249,0,0.515294118,0.134117647
10/17/2013 0:00,Pinnacle,1,Android,1,0,0,35,0,0,0,0,0,0,0
10/17/2013 0:00,Sortly,0,BlackBerry,0,0,0,,0,0,1,1, , , 
10/17/2013 0:00,Sortly,1,Unknown,0,0,0,7,0,0,0,1, , , 
10/17/2013 0:00,Acme,0,ChromeOS,43,30,6,721,7,12,159,299,0.139534884,0.162790698,0.279069767
10/17/2013 0:00,Sortly,,Windows,35,30,0,,23,1,71,21,0,0.657142857,0.028571429
10/17/2013 0:00,Pinnacle,,MacOSX,406,327,0,,270,11,456,697,0,0.665024631,0.027093596
10/17/2013 0:00,Botly,1,Android,5,4,5,706,0,5,0,1,1,0,1
10/17/2013 0:00,Acme,0,BlackBerry,7,4,1,64,1,1,11,18,0.142857143,0.142857143,0.142857143
10/17/2013 0:00,Pinnacle,,BlackBerry,3,2,0,,2,0,1,1,0,0.666666667,0
10/17/2013 0:00,Sortly,1,MacOSX,1,0,0,19,0,0,1,1,0,0,0
10/17/2013 0:00,Acme,0,MacOSX,8882,5721,1066,193736,3097,1739,23976,49290,0.120018014,0.348682729,0.195789237
10/17/2013 0:00,Sortly,1,Linux,0,0,0,,0,0,0,0, , , 
10/17/2013 0:00,Sortly,,WindowsPhone,1,0,0,,0,0,1,0,0,0,0
10/17/2013 0:00,Sortly,,iOS,6084,5022,0,,3126,224,7870,12294,0,0.513806706,0.036817883
10/17/2013 0:00,Sortly,,ChromeOS,0,0,0,,0,0,0,0, , , 
10/17/2013 0:00,Acme,,Linux,1317,1171,0,,856,23,1503,3500,0,0.649962035,0.017463933
10/17/2013 0:00,Pinnacle,,ChromeOS,3,2,0,,3,0,3,2,0,1,0
10/17/2013 0:00,Acme,1,iOS,148,96,93,11009,21,105,610,1020,0.628378378,0.141891892,0.709459459
10/17/2013 0:00,Pinnacle,0,Android,5,4,0,38,3,1,8,18,0,0.6,0.2
10/17/2013 0:00,Pinnacle,,Windows,924,634,0,,580,14,1206,1400,0,0.627705628,0.015151515
10/17/2013 0:00,Acme,,BlackBerry,98,87,0,,53,1,84,171,0,0.540816327,0.010204082
10/17/2013 0:00,Pinnacle,,WindowsPhone,1,1,0,,1,0,1,3,0,1,0
10/17/2013 0:00,Sortly,0,iOS,749,584,72,10116,224,169,1267,1669,0.096128171,0.299065421,0.225634179
10/17/2013 0:00,Pinnacle,0,iOS,53,42,4,1905,23,9,93,180,0.075471698,0.433962264,0.169811321
10/17/2013 0:00,Sortly,0,Unknown,3,1,0,36,1,1,8,14,0,0.333333333,0.333333333
10/17/2013 0:00,Botly,0,Android,25,24,25,3290,0,25,0,0,1,0,1
10/17/2013 0:00,Widgetry,1,iOS,13,13,13,1710,0,13,193,135,1,0,1
10/17/2013 0:00,Tabular,1,iOS,7,7,7,1296,0,7,48,55,1,0,1
10/17/2013 0:00,Acme,1,Android,18,14,13,1363,2,15,58,101,0.722222222,0.111111111,0.833333333
10/17/2013 0:00,Acme,,ChromeOS,272,222,0,,114,10,438,1089,0,0.419117647,0.036764706
10/17/2013 0:00,Acme,,Windows,59538,46428,0,100,25695,2067,95125,234923,0,0.431573113,0.034717323
10/17/2013 0:00,Pinnacle,1,Windows,4,2,2,665,1,2,7,10,0.5,0.25,0.5
10/17/2013 0:00,Acme,1,MacOSX,261,164,164,20707,41,179,1121,1985,0.62835249,0.157088123,0.685823755
10/17/2013 0:00,Acme,1,Windows,754,463,467,50198,123,513,2472,4836,0.619363395,0.163129973,0.680371353
10/17/2013 0:00,Widgetry,0,iOS,184,175,184,28354,0,184,4514,3251,1,0,1
10/17/2013 0:00,Sortly,,MacOSX,24,21,0,,14,1,29,15,0,0.583333333,0.041666667
10/17/2013 0:00,Acme,,WindowsPhone,146,125,0,,64,4,177,481,0,0.438356164,0.02739726
10/17/2013 0:00,Acme,1,ChromeOS,3,1,2,120,0,2,12,23,0.666666667,0,0.666666667
10/17/2013 0:00,Sortly,,Android,2277,1717,0,,1236,61,2859,5967,0,0.542819499,0.026789635
10/17/2013 0:00,Sortly,0,Android,201,145,15,1572,65,44,342,585,0.074626866,0.323383085,0.218905473
10/17/2013 0:00,Acme,0,Windows,11996,8274,1910,299547,1950,3215,39837,85162,0.15921974,0.162554185,0.268006002
10/17/2013 0:00,Acme,0,WindowsPhone,14,11,2,233,3,4,34,79,0.142857143,0.214285714,0.285714286
10/17/2013 0:00,Acme,,Android,4639,4132,0,,1802,96,5017,12242,0,0.388445786,0.020694115
10/17/2013 0:00,Sortly,0,Linux,0,0,0,,0,0,0,0, , , 
10/17/2013 0:00,Acme,0,Android,337,250,29,3690,75,67,889,1896,0.086053412,0.222551929,0.198813056
10/17/2013 0:00,Pinnacle,1,iOS,2,1,1,213,0,1,5,4,0.5,0,0.5
10/17/2013 0:00,Acme,,MacOSX,22202,16541,0,,10905,968,35012,84660,0,0.491171966,0.043599676
10/17/2013 0:00,Pinnacle,0,Unknown,0,0,0,,0,0,0,0, , , 
10/17/2013 0:00,Tabular,,iOS,2135,1793,0,,58,282,11908,19116,0,0.027166276,0.132084309
10/17/2013 0:00,Pinnacle,0,Windows,103,81,8,2243,38,15,190,375,0.077669903,0.368932039,0.145631068
10/17/2013 0:00,Tabular,0,iOS,140,134,140,26376,0,140,1419,1860,1,0,1
10/17/2013 0:00,Pinnacle,0,BlackBerry,0,0,0,,0,0,0,0, , , 
10/17/2013 0:00,Pinnacle,,iOS,517,438,0,,319,15,594,835,0,0.617021277,0.02901354
10/17/2013 0:00,Widgetry,,iOS,4224,3302,0,,107,421,56187,68709,0,0.025331439,0.099668561
10/17/2013 0:00,Pinnacle,0,MacOSX,111,85,6,2213,53,15,157,294,0.054054054,0.477477477,0.135135135
10/17/2013 0:00,Acme,0,Linux,85,59,11,1378,17,22,281,626,0.129411765,0.2,0.258823529
10/17/2013 0:00,Pinnacle,,Android,97,79,0,,63,2,88,142,0,0.649484536,0.020618557
10/17/2013 0:00,Sortly,,Linux,5,4,0,,3,0,6,12,0,0.6,0
10/17/2013 0:00,Sortly,,Unknown,30,27,0,,16,1,44,89,0,0.533333333,0.033333333
10/17/2013 0:00,Acme,,iOS,20226,17278,0,,6865,780,29445,65301,0,0.339414615,0.038564224
10/17/2013 0:00,Sortly,1,iOS,54,36,23,2583,13,29,100,106,0.425925926,0.240740741,0.537037037
10/17/2013 0:00,Pinnacle,,Unknown,127,79,0,,101,0,62,119,0,0.795275591,0
10/17/2013 0:00,Acme,1,WindowsPhone,1,0,0,39,0,0,1,0,0,0,0
10/17/2013 0:00,Pinnacle,,Linux,16,13,0,,12,1,13,13,0,0.75,0.0625
10/17/2013 0:00,Pinnacle,1,MacOSX,5,2,2,639,1,3,10,16,0.4,0.2,0.6
10/17/2013 0:00,Sortly,1,Windows,2,1,1,109,0,1,3,1,0.5,0,0.5
10/18/2013 0:00,Acme,1,ChromeOS,4,2,2,201,1,2,9,17,0.5,0.25,0.5
10/18/2013 0:00,Acme,1,Android,16,11,10,920,1,12,59,100,0.625,0.0625,0.75
10/18/2013 0:00,Botly,0,Android,23,21,23,3197,1,23,1,0,1,0.043478261,1
10/18/2013 0:00,Sortly,,ChromeOS,0,0,0,,0,0,0,0, , , 
10/18/2013 0:00,Sortly,0,MacOSX,5,3,0,55,4,0,6,3,0,0.8,0
10/18/2013 0:00,Botly,,Android,412,341,0,,219,50,98,270,0,0.531553398,0.121359223
10/18/2013 0:00,Pinnacle,1,Windows,3,2,1,253,1,2,16,32,0.333333333,0.333333333,0.666666667
10/18/2013 0:00,Acme,,,12,11,0,4,12,0,5,3,0,1,0
10/18/2013 0:00,Pinnacle,,iOS,479,414,0,,313,9,513,676,0,0.653444676,0.018789144
10/18/2013 0:00,Sortly,1,MacOSX,1,0,0,31,0,1,1,0,0,0,1
10/18/2013 0:00,Sortly,1,Windows,1,0,1,50,0,1,2,1,1,0,1
10/18/2013 0:00,Pinnacle,0,MacOSX,95,75,5,1826,48,11,146,236,0.052631579,0.505263158,0.115789474
10/18/2013 0:00,Acme,,BlackBerry,93,82,0,,46,2,74,177,0,0.494623656,0.021505376
10/18/2013 0:00,Tabular,1,iOS,6,5,6,863,0,6,50,61,1,0,1
10/18/2013 0:00,Sortly,,BlackBerry,1,0,0,,1,0,2,5,0,1,0
10/18/2013 0:00,Pinnacle,,MacOSX,385,318,0,,264,10,443,578,0,0.685714286,0.025974026
10/18/2013 0:00,Pinnacle,,Windows,927,635,0,,609,14,1144,1221,0,0.656957929,0.015102481
10/18/2013 0:00,Acme,,iOS,18933,16197,0,,6449,729,27729,61078,0,0.340622194,0.038504199
10/18/2013 0:00,Acme,0,Unknown,5,3,1,44,2,1,14,32,0.2,0.4,0.2
10/18/2013 0:00,Acme,1,Windows,701,434,439,48859,106,483,2299,4392,0.626248217,0.151212553,0.689015692
10/18/2013 0:00,Acme,1,iOS,129,84,82,10141,17,92,514,815,0.635658915,0.131782946,0.713178295
10/18/2013 0:00,Widgetry,0,iOS,141,135,141,20744,0,141,3472,2551,1,0,1
10/18/2013 0:00,Sortly,,Android,2040,1546,0,,1133,51,2445,4830,0,0.555392157,0.025
10/18/2013 0:00,Sortly,,WindowsPhone,0,0,0,,0,0,3,0, , , 
10/18/2013 0:00,Sortly,,Windows,35,32,0,,26,1,49,27,0,0.742857143,0.028571429
10/18/2013 0:00,Widgetry,1,iOS,11,11,11,1567,0,11,230,165,1,0,1
10/18/2013 0:00,Pinnacle,,Unknown,124,74,0,,93,0,59,126,0,0.75,0
10/18/2013 0:00,Acme,,Linux,2699,2570,0,,1941,22,2768,3310,0,0.719155243,0.008151167
10/18/2013 0:00,Sortly,0,Android,179,129,11,1147,62,39,302,504,0.061452514,0.346368715,0.217877095
10/18/2013 0:00,Pinnacle,1,iOS,2,1,1,147,1,1,2,7,0.5,0.5,0.5
10/18/2013 0:00,Acme,0,ChromeOS,40,27,5,1081,8,10,129,258,0.125,0.2,0.25
10/18/2013 0:00,Acme,0,MacOSX,7533,4935,842,152667,2669,1429,20541,41613,0.111774857,0.354307713,0.189698659
10/18/2013 0:00,Acme,1,WindowsPhone,1,0,0,20,0,1,1,0,0,0,1
10/18/2013 0:00,Pinnacle,0,BlackBerry,0,0,0,,0,0,0,0, , , 
10/18/2013 0:00,Pinnacle,0,Windows,95,73,5,1492,42,11,141,228,0.052631579,0.442105263,0.115789474
10/18/2013 0:00,Acme,1,MacOSX,223,140,141,17644,36,151,899,1599,0.632286996,0.161434978,0.677130045
10/18/2013 0:00,Acme,,Windows,55144,42756,0,,24134,1875,95612,216832,0,0.437654142,0.034001886
10/18/2013 0:00,Sortly,1,Linux,0,0,0,,0,0,0,0, , , 
10/18/2013 0:00,Acme,,WindowsPhone,133,116,0,,59,3,172,420,0,0.443609023,0.022556391
10/18/2013 0:00,Acme,1,Unknown,1,0,1,117,0,1,4,4,1,0,1
10/18/2013 0:00,Sortly,,Unknown,32,28,0,,16,1,44,91,0,0.5,0.03125
10/18/2013 0:00,Sortly,,iOS,5411,4480,0,,2836,208,7076,10721,0,0.524117538,0.038440214
10/18/2013 0:00,Sortly,0,WindowsPhone,0,0,0,,0,0,0,0, , , 
10/18/2013 0:00,Sortly,0,Windows,5,4,1,148,2,1,7,6,0.2,0.4,0.2
10/18/2013 0:00,Pinnacle,,Android,97,82,0,,65,1,93,131,0,0.670103093,0.010309278
10/18/2013 0:00,Acme,0,Linux,70,49,9,1230,15,20,247,508,0.128571429,0.214285714,0.285714286
10/18/2013 0:00,Sortly,,Linux,5,4,0,,3,0,3,6,0,0.6,0
10/18/2013 0:00,Acme,,Unknown,1065,663,0,,869,1,325,1120,0,0.815962441,0.000938967
10/18/2013 0:00,Botly,1,Android,5,5,5,614,0,5,0,0,1,0,1
10/18/2013 0:00,Sortly,,MacOSX,15,14,0,,12,1,17,8,0,0.8,0.066666667
10/18/2013 0:00,Pinnacle,0,Android,5,4,0,32,3,1,5,7,0,0.6,0.2
10/18/2013 0:00,Acme,0,BlackBerry,5,2,0,27,2,1,8,14,0,0.4,0.2
10/18/2013 0:00,Sortly,0,Unknown,2,1,0,,1,0,2,4,0,0.5,0
10/18/2013 0:00,Acme,0,Windows,10033,7003,1526,234912,1753,2637,32909,69205,0.152098076,0.174723413,0.262832652
10/18/2013 0:00,Acme,1,Linux,6,3,3,398,1,4,17,32,0.5,0.166666667,0.666666667
10/18/2013 0:00,Sortly,,,0,0,0,,0,0,0,1, , , 
